HEADER|V0.3|20125|20190805
600006|2000-06-26|0.100000|0.000000|05
600006|2001-06-13|0.200000|0.000000|05
600006|2001-10-30|0.050000|0.000000|05
600006|2002-05-22|0.200000|0.000000|05
600006|2003-06-02|0.200000|0.000000|05
600006|2004-06-11|0.200000|0.000000|05
600006|2004-06-11|0.000000|0.300000|01
600006|2004-06-11|0.000000|0.700000|02
600006|2005-06-28|0.075000|0.000000|05
600006|2006-06-20|0.080000|0.000000|05
600006|2007-07-19|0.120000|0.000000|05
600006|2008-06-23|0.150000|0.000000|05
600006|2009-06-22|0.090000|0.000000|05
600006|2010-06-21|0.060000|0.000000|05
600006|2011-06-21|0.120000|0.000000|05
600006|2012-06-18|0.050000|0.000000|05
600006|2013-06-17|0.003300|0.000000|05
600006|2014-06-20|0.007600|0.000000|05
600006|2015-07-24|0.021200|0.000000|05
600006|2016-06-30|0.052000|0.000000|05
600006|2017-07-14|0.033000|0.000000|05
600006|2018-06-19|0.030300|0.000000|05
600006|2019-06-20|0.083300|0.000000|05
600007|1999-06-29|0.104000|0.000000|05
600007|2000-07-14|0.125000|0.000000|05
600007|2001-07-17|0.104000|0.000000|05
600007|2002-06-19|0.104000|0.000000|05
600007|2003-06-12|0.104000|0.000000|05
600007|2004-06-11|0.155000|0.000000|05
600007|2005-06-16|0.195000|0.000000|05
600007|2006-06-16|0.200000|0.000000|05
600007|2006-10-30|5.840000|207282534|03
600007|2007-06-21|0.120000|0.000000|05
600007|2008-05-26|0.150000|0.000000|05
600007|2009-06-09|0.150000|0.000000|05
600007|2010-05-31|0.140000|0.000000|05
600007|2011-05-30|0.090000|0.000000|05
600007|2012-05-30|0.130000|0.000000|05
600007|2013-06-04|0.160000|0.000000|05
600007|2014-06-26|0.170000|0.000000|05
600007|2015-06-19|0.200000|0.000000|05
600007|2016-06-08|0.200000|0.000000|05
600007|2017-06-19|0.300000|0.000000|05
600007|2018-05-11|0.320000|0.000000|05
600007|2019-06-21|0.320000|0.000000|05
600008|2001-06-01|0.334000|0.000000|05
600008|2002-04-30|0.360000|0.000000|05
600008|2003-04-29|0.350000|0.000000|05
600008|2004-06-01|0.315000|0.000000|05
600008|2005-06-17|0.120000|0.000000|05
600008|2005-06-17|0.000000|1.000000|02
600008|2006-06-02|0.180000|0.000000|05
600008|2007-06-04|0.170000|0.000000|05
600008|2008-06-20|0.160000|0.000000|05
600008|2009-05-07|0.110000|0.000000|05
600008|2010-05-04|0.120000|0.000000|05
600008|2011-05-31|0.130000|0.000000|05
600008|2012-06-01|0.130000|0.000000|05
600008|2013-05-23|0.150000|0.000000|05
600008|2014-05-21|0.150000|0.000000|05
600008|2015-01-23|9.770000|210307062|03
600008|2015-06-01|0.150000|0.000000|05
600008|2016-05-23|0.150000|0.000000|05
600008|2016-05-23|0.000000|1.000000|02
600008|2017-05-31|0.080000|0.000000|05
600008|2018-05-10|0.080000|0.000000|05
600008|2018-11-14|3.110000|864834083|03
600008|2019-05-23|0.080000|0.000000|05
600009|1998-12-03|0.000000|0.500000|02
600009|2001-06-29|0.293000|0.000000|05
600009|2002-07-26|0.150000|0.000000|05
600009|2003-08-11|0.199000|0.000000|05
600009|2003-12-26|0.000000|0.300000|01
600009|2004-07-22|0.096000|0.000000|05
600009|2005-05-23|0.100000|0.000000|05
600009|2006-08-21|0.150000|0.000000|05
600009|2006-12-07|0.100000|0.000000|05
600009|2007-08-22|0.150000|0.000000|05
600009|2008-07-30|0.100000|0.000000|05
600009|2009-08-05|0.050000|0.000000|05
600009|2010-08-04|0.050000|0.000000|05
600009|2011-08-12|0.100000|0.000000|05
600009|2012-08-13|0.600000|0.000000|05
600009|2013-08-16|0.370000|0.000000|05
600009|2014-08-15|0.300000|0.000000|05
600009|2015-08-20|0.350000|0.000000|05
600009|2016-08-18|0.430000|0.000000|05
600009|2017-08-24|0.440000|0.000000|05
600009|2018-08-23|0.580000|0.000000|05
600010|2001-06-22|0.100000|0.000000|05
600010|2002-06-20|0.100000|0.000000|05
600010|2003-04-16|0.150000|0.000000|05
600010|2004-06-08|0.250000|0.000000|05
600010|2005-11-14|0.200000|0.000000|05
600010|2005-11-14|0.000000|0.500000|01
600010|2005-11-14|0.000000|0.500000|02
600010|2006-07-11|0.080000|0.000000|05
600010|2007-06-12|0.055000|0.000000|05
600010|2007-09-18|2.300000|3032000000|03
600010|2008-06-12|0.100000|0.000000|05
600010|2009-07-14|0.050000|0.000000|05
600010|2011-06-29|0.012000|0.000000|05
600010|2012-05-17|0.030000|0.000000|05
600010|2013-01-30|3.800000|1578947368|03
600010|2013-07-23|0.010000|0.000000|05
600010|2014-05-16|0.010000|0.000000|05
600010|2014-09-29|0.012500|0.000000|05
600010|2014-09-29|0.000000|0.050000|01
600010|2014-09-29|0.000000|0.950000|02
600010|2015-05-26|1.800000|16555555552|03
600010|2017-05-31|0.000000|0.400000|02
600010|2018-07-12|0.005000|0.000000|05
600010|2019-07-12|0.007000|0.000000|05
600011|2002-06-20|0.300000|0.000000|05
600011|2003-06-20|0.340000|0.000000|05
600011|2004-05-24|0.500000|0.000000|05
600011|2004-05-24|0.000000|0.500000|01
600011|2004-05-24|0.000000|0.500000|02
600011|2005-06-22|0.250000|0.000000|05
600011|2006-06-23|0.250000|0.000000|05
600011|2007-06-04|0.280000|0.000000|05
600011|2008-06-13|0.300000|0.000000|05
600011|2009-07-01|0.100000|0.000000|05
600011|2010-07-06|0.210000|0.000000|05
600011|2010-12-23|5.570000|1500000000|03
600011|2011-06-23|0.200000|0.000000|05
600011|2012-06-28|0.050000|0.000000|05
600011|2013-07-04|0.210000|0.000000|05
600011|2014-07-18|0.380000|0.000000|05
600011|2015-07-13|0.380000|0.000000|05
600011|2016-07-08|0.470000|0.000000|05
600011|2017-06-30|0.290000|0.000000|05
600011|2018-05-17|0.100000|0.000000|05
600011|2018-10-15|6.550000|497709919|03
600011|2019-06-28|0.100000|0.000000|05
600012|2003-07-11|0.030000|0.000000|05
600012|2004-06-18|0.060000|0.000000|05
600012|2005-07-15|0.100000|0.000000|05
600012|2006-07-18|0.280000|0.000000|05
600012|2007-06-26|0.250000|0.000000|05
600012|2008-06-25|0.200000|0.000000|05
600012|2009-06-02|0.230000|0.000000|05
600012|2010-06-21|0.200000|0.000000|05
600012|2011-06-14|0.210000|0.000000|05
600012|2012-07-16|0.210000|0.000000|05
600012|2013-06-24|0.200000|0.000000|05
600012|2014-07-11|0.220000|0.000000|05
600012|2015-07-20|0.230000|0.000000|05
600012|2016-07-19|0.230000|0.000000|05
600012|2017-07-18|0.230000|0.000000|05
600012|2018-07-17|0.230000|0.000000|05
600012|2019-07-16|0.250000|0.000000|05
600015|2003-11-04|0.130000|0.000000|05
600015|2003-11-04|0.223000|0.000000|05
600015|2004-05-21|0.010000|0.000000|05
600015|2004-05-21|0.000000|0.200000|02
600015|2005-06-02|0.100000|0.000000|05
600015|2006-03-31|0.110000|0.000000|05
600015|2007-04-17|0.110000|0.000000|05
600015|2008-05-06|0.110000|0.000000|05
600015|2008-10-20|14.620000|790528316|03
600015|2009-06-16|0.130000|0.000000|05
600015|2010-05-20|0.130000|0.000000|05
600015|2011-04-21|0.200000|0.000000|05
600015|2011-04-26|10.870000|1859197460|03
600015|2012-05-18|0.250000|0.000000|05
600015|2013-07-24|0.470000|0.000000|05
600015|2013-07-24|0.000000|0.300000|02
600015|2014-07-10|0.435000|0.000000|05
600015|2015-07-08|0.435000|0.000000|05
600015|2015-07-08|0.000000|0.200000|02
600015|2016-07-08|0.363000|0.000000|05
600015|2017-06-29|0.181000|0.000000|05
600015|2017-06-29|0.000000|0.200000|02
600015|2018-06-29|0.151000|0.000000|05
600015|2019-01-08|11.400000|2564537330|03
600015|2019-07-11|0.174000|0.000000|05
600016|2001-05-31|0.200000|0.000000|05
600016|2001-05-31|0.000000|0.300000|02
600016|2002-06-19|0.070000|0.000000|05
600016|2002-06-19|0.000000|0.150000|01
600016|2003-04-14|0.060000|0.000000|05
600016|2003-04-14|0.000000|0.200000|01
600016|2003-04-14|0.000000|0.100000|02
600016|2004-04-19|0.120000|0.000000|05
600016|2004-04-19|0.000000|0.200000|01
600016|2004-04-19|0.000000|0.150000|02
600016|2005-04-18|0.070000|0.000000|05
600016|2005-04-18|0.000000|0.200000|01
600016|2006-04-17|0.050000|0.000000|05
600016|2006-04-17|0.000000|0.150000|01
600016|2006-04-17|0.000000|0.250000|02
600016|2007-06-11|0.000000|0.190000|02
600016|2007-06-22|7.630000|2380000000|03
600016|2008-04-07|0.050000|0.000000|05
600016|2008-04-07|0.000000|0.200000|01
600016|2008-04-07|0.000000|0.100000|02
600016|2009-05-26|0.080000|0.000000|05
600016|2010-07-15|0.050000|0.000000|05
600016|2010-07-15|0.000000|0.200000|01
600016|2011-06-09|0.100000|0.000000|05
600016|2012-06-26|0.300000|0.000000|05
600016|2012-09-03|0.150000|0.000000|05
600016|2013-06-27|0.150000|0.000000|05
600016|2013-09-10|0.158000|0.000000|05
600016|2014-06-25|0.100000|0.000000|05
600016|2014-06-25|0.000000|0.200000|01
600016|2015-01-09|0.075000|0.000000|05
600016|2015-07-07|0.110000|0.000000|05
600016|2016-02-26|0.075000|0.000000|05
600016|2016-06-24|0.160000|0.000000|05
600016|2016-09-26|0.115000|0.000000|05
600016|2017-07-06|0.165000|0.000000|05
600016|2017-09-26|0.120000|0.000000|05
600016|2018-07-05|0.090000|0.000000|05
600016|2018-07-05|0.000000|0.200000|02
600016|2019-07-05|0.345000|0.000000|05
600017|2007-03-23|0.150000|0.000000|05
600017|2008-05-22|0.100000|0.000000|05
600017|2008-09-24|0.000000|1.000000|02
600017|2009-05-18|0.050000|0.000000|05
600017|2009-09-04|5.130000|249510000|03
600017|2010-09-16|0.000000|0.500000|02
600017|2011-04-14|3.940000|365478600|03
600017|2012-04-12|4.270000|445022228|03
600017|2012-06-15|0.060000|0.000000|05
600017|2014-05-19|0.040000|0.000000|05
600017|2015-06-03|0.040000|0.000000|05
600017|2017-06-14|0.010000|0.000000|05
600017|2018-06-08|0.020000|0.000000|05
600017|2019-06-05|0.020000|0.000000|05
600018|2001-05-23|0.350000|0.000000|05
600018|2003-04-10|0.400000|0.000000|05
600018|2003-04-10|0.000000|0.300000|01
600018|2003-04-10|0.000000|0.700000|02
600018|2004-07-13|0.150000|0.000000|05
600018|2005-06-13|0.300000|0.000000|05
600018|2006-05-15|0.360000|0.000000|05
600018|2007-06-22|0.076000|0.000000|05
600018|2008-06-12|0.085000|0.000000|05
600018|2009-06-22|0.102000|0.000000|05
600018|2010-07-02|0.094000|0.000000|05
600018|2011-04-08|4.490000|1764379518|03
600018|2011-07-14|0.108000|0.000000|05
600018|2012-07-11|0.118000|0.000000|05
600018|2013-07-24|0.134000|0.000000|05
600018|2014-07-29|0.127000|0.000000|05
600018|2015-05-15|0.154000|0.000000|05
600018|2015-06-03|4.180000|418495000|03
600018|2016-07-19|0.154000|0.000000|05
600018|2017-07-18|0.156000|0.000000|05
600018|2018-06-08|0.172000|0.000000|05
600018|2019-06-28|0.154000|0.000000|05
600019|2001-06-12|0.050000|0.000000|05
600019|2002-06-19|0.125000|0.000000|05
600019|2003-06-18|0.200000|0.000000|05
600019|2004-06-21|0.250000|0.000000|05
600019|2005-05-09|5.120000|5000000000|03
600019|2005-06-13|0.320000|0.000000|05
600019|2006-05-25|0.320000|0.000000|05
600019|2007-05-29|0.350000|0.000000|05
600019|2008-05-13|0.350000|0.000000|05
600019|2009-06-15|0.180000|0.000000|05
600019|2010-05-24|0.200000|0.000000|05
600019|2011-06-09|0.300000|0.000000|05
600019|2012-06-11|0.200000|0.000000|05
600019|2013-06-18|0.138320|0.000000|05
600019|2014-06-30|0.100000|0.000000|05
600019|2015-05-14|0.180000|0.000000|05
600019|2016-06-08|0.060000|0.000000|05
600019|2017-02-27|4.600000|5652516701|03
600019|2017-06-14|0.210000|0.000000|05
600019|2018-06-08|0.450000|0.000000|05
600019|2019-05-31|0.500000|0.000000|05
600020|2004-07-09|0.500000|0.000000|05
600020|2005-07-27|0.100000|0.000000|05
600020|2006-06-30|0.100000|0.000000|05
600020|2006-06-30|0.000000|0.400000|01
600020|2006-06-30|0.000000|0.100000|02
600020|2007-07-05|0.000000|0.170000|01
600020|2008-07-07|0.020000|0.000000|05
600020|2008-07-07|0.000000|0.150000|01
600020|2009-06-12|0.050000|0.000000|05
600020|2009-06-12|0.000000|0.010000|01
600020|2010-06-01|0.060000|0.000000|05
600020|2011-07-27|0.100000|0.000000|05
600020|2012-06-28|0.010000|0.000000|05
600020|2012-06-28|0.000000|0.050000|01
600020|2013-07-02|0.100000|0.000000|05
600020|2014-07-10|0.055000|0.000000|05
600020|2015-06-18|0.120000|0.000000|05
600020|2016-07-18|0.160000|0.000000|05
600020|2017-07-04|0.088000|0.000000|05
600020|2018-07-13|0.168000|0.000000|05
600020|2019-07-12|0.109000|0.000000|05
600021|2004-06-21|0.016000|0.000000|05
600021|2005-05-17|0.210000|0.000000|05
600021|2006-05-15|0.200000|0.000000|05
600021|2007-05-22|0.200000|0.000000|05
600021|2008-06-17|0.000000|0.200000|02
600021|2011-05-19|0.050000|0.000000|05
600021|2012-07-10|0.050000|0.000000|05
600021|2013-07-17|0.150000|0.000000|05
600021|2014-07-30|0.200000|0.000000|05
600021|2015-07-22|0.250000|0.000000|05
600021|2016-07-29|0.250000|0.000000|05
600021|2017-06-23|0.180000|0.000000|05
600021|2017-12-07|9.910000|269917892|03
600021|2018-05-18|0.200000|0.000000|05
600021|2018-08-24|6.520000|207507048|03
600021|2019-06-13|0.330000|0.000000|05
600022|2005-05-27|0.500000|0.000000|05
600022|2006-06-23|0.400000|0.000000|05
600022|2006-06-23|0.000000|0.100000|01
600022|2006-06-23|0.000000|0.100000|02
600022|2007-06-28|0.300000|0.000000|05
600022|2007-06-28|0.000000|0.100000|01
600022|2007-06-28|0.000000|0.100000|02
600022|2008-04-24|0.600000|0.000000|05
600022|2008-11-12|5.240000|380000000|03
600022|2009-04-23|0.050000|0.000000|05
600022|2009-04-23|0.000000|0.800000|02
600022|2012-03-08|3.440000|2222678152|03
600022|2012-03-19|3.440000|1093137645|03
600022|2015-08-12|2.520000|1984126984|03
600022|2017-06-08|0.000000|0.300000|02
600023|2014-06-19|0.200000|0.000000|05
600023|2014-06-19|0.000000|0.300000|02
600023|2015-06-23|0.250000|0.000000|05
600023|2016-06-23|0.270000|0.000000|05
600023|2017-06-15|0.230000|0.000000|05
600023|2018-07-23|0.170000|0.000000|05
600023|2019-06-18|0.180000|0.000000|05
600025|2018-06-27|0.055000|0.000000|05
600025|2019-07-05|0.147130|0.000000|05
600025|2019-07-05|0.178000|0.000000|05
600026|2003-06-18|0.100000|0.000000|05
600026|2004-06-21|0.150000|0.000000|05
600026|2005-06-21|0.150000|0.000000|05
600026|2006-06-12|0.300000|0.000000|05
600026|2007-06-25|0.300000|0.000000|05
600026|2008-06-25|0.500000|0.000000|05
600026|2009-06-22|0.300000|0.000000|05
600026|2010-07-02|0.100000|0.000000|05
600026|2011-06-13|0.170000|0.000000|05
600026|2012-06-01|0.100000|0.000000|05
600026|2015-07-03|0.030000|0.000000|05
600026|2016-06-14|0.100000|0.000000|05
600026|2017-07-03|0.190000|0.000000|05
600026|2018-07-13|0.050000|0.000000|05
600026|2019-06-28|0.020000|0.000000|05
600027|2005-06-24|0.035000|0.000000|05
600027|2006-06-19|0.065000|0.000000|05
600027|2007-06-26|0.062000|0.000000|05
600027|2008-07-18|0.062000|0.000000|05
600027|2009-12-01|4.700000|750000000|03
600027|2010-07-02|0.035000|0.000000|05
600027|2012-07-03|3.120000|600000000|03
600027|2013-07-22|0.065000|0.000000|05
600027|2014-06-17|0.225000|0.000000|05
600027|2014-07-18|2.895000|1150000000|03
600027|2015-06-19|0.270000|0.000000|05
600027|2015-09-08|6.770000|1055686853|03
600027|2016-06-24|0.300000|0.000000|05
600027|2017-07-31|0.136000|0.000000|05
600027|2018-07-27|0.018000|0.000000|05
600027|2019-07-30|0.066000|0.000000|05
600028|2002-07-22|0.080000|0.000000|05
600028|2002-09-23|0.020000|0.000000|05
600028|2003-06-23|0.060000|0.000000|05
600028|2003-09-22|0.030000|0.000000|05
600028|2004-06-07|0.060000|0.000000|05
600028|2004-09-21|0.040000|0.000000|05
600028|2005-06-06|0.080000|0.000000|05
600028|2005-09-21|0.040000|0.000000|05
600028|2006-06-19|0.090000|0.000000|05
600028|2006-09-14|0.040000|0.000000|05
600028|2007-06-18|0.110000|0.000000|05
600028|2007-09-19|0.050000|0.000000|05
600028|2008-06-16|0.115000|0.000000|05
600028|2008-09-22|0.030000|0.000000|05
600028|2009-06-15|0.090000|0.000000|05
600028|2009-09-22|0.070000|0.000000|05
600028|2010-06-17|0.110000|0.000000|05
600028|2010-09-13|0.080000|0.000000|05
600028|2011-06-20|0.130000|0.000000|05
600028|2011-09-19|0.100000|0.000000|05
600028|2012-05-28|0.200000|0.000000|05
600028|2012-09-17|0.100000|0.000000|05
600028|2013-06-19|0.200000|0.000000|05
600028|2013-06-19|0.000000|0.200000|01
600028|2013-06-19|0.000000|0.100000|02
600028|2013-09-12|0.090000|0.000000|05
600028|2014-06-03|0.150000|0.000000|05
600028|2014-09-24|0.090000|0.000000|05
600028|2015-06-19|0.110000|0.000000|05
600028|2015-09-23|0.090000|0.000000|05
600028|2016-06-24|0.060000|0.000000|05
600028|2016-09-21|0.079000|0.000000|05
600028|2017-07-19|0.170000|0.000000|05
600028|2017-09-20|0.100000|0.000000|05
600028|2018-06-05|0.400000|0.000000|05
600028|2018-09-12|0.160000|0.000000|05
600028|2019-06-11|0.260000|0.000000|05
600029|2008-08-29|0.000000|0.500000|02
600029|2009-08-20|3.160000|721150000|03
600029|2010-11-01|6.660000|1501500000|03
600029|2012-07-09|0.200000|0.000000|05
600029|2013-07-19|0.050000|0.000000|05
600029|2014-07-31|0.040000|0.000000|05
600029|2015-08-06|0.040000|0.000000|05
600029|2016-07-01|0.080000|0.000000|05
600029|2017-07-26|0.100000|0.000000|05
600029|2018-07-12|0.100000|0.000000|05
600029|2018-09-26|6.020000|1578073089|03
600029|2019-07-24|0.050000|0.000000|05
600030|2003-08-28|0.003700|0.000000|05
600030|2004-06-11|0.110000|0.000000|05
600030|2005-07-15|0.050000|0.000000|05
600030|2006-06-27|9.290000|500000000|03
600030|2006-07-04|0.120000|0.000000|05
600030|2007-05-21|0.200000|0.000000|05
600030|2007-09-04|74.910000|333733800|03
600030|2008-04-24|0.500000|0.000000|05
600030|2008-04-24|0.000000|1.000000|02
600030|2009-06-11|0.500000|0.000000|05
600030|2010-06-24|0.500000|0.000000|05
600030|2010-06-24|0.000000|0.500000|02
600030|2011-06-16|0.500000|0.000000|05
600030|2012-08-02|0.430000|0.000000|05
600030|2013-08-08|0.300000|0.000000|05
600030|2014-08-15|0.150000|0.000000|05
600030|2015-08-14|0.281850|0.000000|05
600030|2016-08-19|0.500000|0.000000|05
600030|2017-08-18|0.350000|0.000000|05
600030|2018-08-24|0.400000|0.000000|05
600030|2019-08-02|0.350000|0.000000|05
600031|2004-05-11|0.500000|0.000000|05
600031|2005-06-30|0.200000|0.000000|05
600031|2005-06-30|0.000000|1.000000|02
600031|2007-04-23|0.200000|0.000000|05
600031|2007-04-23|0.000000|1.000000|02
600031|2007-08-18|33.000000|32000000|03
600031|2008-07-10|0.050000|0.000000|05
600031|2008-07-10|0.000000|0.200000|01
600031|2008-07-10|0.000000|0.300000|02
600031|2009-06-26|0.180000|0.000000|05
600031|2010-01-26|16.620000|119133574|03
600031|2010-06-24|0.160000|0.000000|05
600031|2010-06-24|0.000000|0.200000|01
600031|2010-06-24|0.000000|0.300000|02
600031|2010-10-22|0.130000|0.000000|05
600031|2010-10-22|0.000000|1.100000|01
600031|2011-04-22|0.060000|0.000000|05
600031|2011-04-22|0.000000|0.500000|01
600031|2012-08-08|0.300000|0.000000|05
600031|2013-08-22|0.250000|0.000000|05
600031|2014-08-08|0.120000|0.000000|05
600031|2015-06-11|0.048000|0.000000|05
600031|2016-08-24|0.010000|0.000000|05
600031|2017-08-24|0.010000|0.000000|05
600031|2017-10-24|0.020000|0.000000|05
600031|2018-08-21|0.160000|0.000000|05
600031|2019-07-17|0.260000|0.000000|05
600033|2002-06-27|0.120000|0.000000|05
600033|2003-04-30|0.050000|0.000000|05
600033|2003-04-30|0.000000|0.200000|01
600033|2004-06-03|0.150000|0.000000|05
600033|2004-06-03|0.000000|0.200000|01
600033|2005-06-16|0.350000|0.000000|05
600033|2006-06-01|0.350000|0.000000|05
600033|2006-09-19|0.000000|0.500000|02
600033|2007-07-05|0.250000|0.000000|05
600033|2008-04-17|0.250000|0.000000|05
600033|2009-05-21|0.150000|0.000000|05
600033|2009-12-21|6.430000|350000000|03
600033|2010-06-17|0.100000|0.000000|05
600033|2010-06-17|0.000000|0.500000|02
600033|2011-08-08|0.100000|0.000000|05
600033|2012-06-11|0.100000|0.000000|05
600033|2013-06-14|0.100000|0.000000|05
600033|2014-06-20|0.100000|0.000000|05
600033|2015-07-17|0.100000|0.000000|05
600033|2016-06-08|0.100000|0.000000|05
600033|2017-06-28|0.150000|0.000000|05
600033|2018-06-15|0.120000|0.000000|05
600033|2019-06-28|0.150000|0.000000|05
600035|2005-06-16|0.065000|0.000000|05
600035|2006-07-13|0.070000|0.000000|05
600035|2007-07-19|0.120000|0.000000|05
600035|2008-07-22|0.160000|0.000000|05
600035|2009-07-07|0.130000|0.000000|05
600035|2010-07-06|0.080000|0.000000|05
600035|2011-08-18|0.080000|0.000000|05
600035|2012-07-05|0.080000|0.000000|05
600035|2013-07-31|0.070000|0.000000|05
600035|2014-05-14|0.090000|0.000000|05
600035|2014-05-14|0.000000|0.300000|02
600035|2015-04-16|0.070000|0.000000|05
600035|2015-04-16|0.000000|0.200000|02
600035|2016-06-15|0.090000|0.000000|05
600035|2017-02-22|4.640000|87332101|03
600035|2017-02-22|4.640000|190085929|03
600035|2017-05-24|0.100000|0.000000|05
600035|2018-06-08|0.130000|0.000000|05
600035|2019-06-18|0.110000|0.000000|05
600036|2003-07-16|0.120000|0.000000|05
600036|2004-05-11|0.092000|0.000000|05
600036|2004-05-11|0.000000|0.200000|02
600036|2005-06-20|0.110000|0.000000|05
600036|2005-06-20|0.000000|0.500000|02
600036|2006-06-16|0.080000|0.000000|05
600036|2006-09-21|0.180000|0.000000|05
600036|2007-07-04|0.120000|0.000000|05
600036|2008-07-28|0.280000|0.000000|05
600036|2009-07-03|0.100000|0.000000|05
600036|2009-07-03|0.000000|0.300000|01
600036|2010-03-15|8.850000|0.130000|04
